38612	12.178664	0.108907	3
32027	1.642185	0.267672	1
13682	2.070907	1.067946	2
72950	9.174769	1.342618	1
64713	9.346002	1.240245	1
79420	6.931589	0.881502	1
51646	2.929537	0.702378	1
9460	5.637888	1.373964	2
13569	2.899228	0.111024	2
30917	13.667996	1.381235	3
38278	8.740619	1.000661	3
0	1.335487	1.554565	2
36963	8.626832	1.384376	3
12919	9.534848	0.567675	3
64751	8.460639	0.672771	1
31710	7.972269	0.145355	3
8025	2.889035	1.638890	2
34926	8.355531	0.111480	3
4223	4.247398	0.920873	2
25792	10.635454	0.260362	3
42878	4.008661	0.707942	1
19713	0.046956	0.492461	2
29912	9.821428	1.567336	3
64055	10.672527	0.841088	1
19642	12.813512	0.438173	3
8413	2.004838	1.613497	2
14263	1.808692	0.741722	2
15640	6.074483	0.464770	3
7680	0.000000	0.246951	2
30101	10.330690	1.365206	3
69806	10.225418	0.735727	1
14857	5.426838	0.755905	2
45471	10.402464	0.387494	3
25750	10.876330	0.982109	3
811	7.603851	0.087188	2
23461	12.029485	0.080782	3
68780	12.871058	1.097129	1
23887	6.336848	1.625343	3
6762	3.140598	0.182368	2
37431	7.378776	0.064309	3
14586	4.210663	1.316684	2
55164	1.891056	0.157672	1
51340	1.955555	0.283074	1
41632	3.943877	0.751395	1
34688	10.927373	0.833520	3
59560	2.201863	0.899547	1
39329	3.645694	0.735741	1
24610	8.276440	1.510180	3
66460	8.782858	0.888825	1
78083	15.722729	1.107477	1
80411	16.954904	1.066715	1
1870	0.000000	0.407026	2
39534	13.565403	1.526827	3
3190	2.606591	0.196487	2
38566	2.310091	1.174418	1
68862	5.800492	0.820991	1
46022	12.171303	1.118068	3
45062	0.413261	1.237328	1
8665	1.353942	0.929192	2
63980	9.080688	0.426692	3
9007	0.000000	1.268040	2
33671	2.133669	1.683345	1
66611	4.054566	0.225100	1
26902	9.850769	1.668162	3
15536	3.154622	1.490128	2
3374	4.980134	1.297960	2
